category_id,date,hour,num_sells_in_hour
984,2018-05-12,19,20
984,2018-05-12,20,14
984,2018-05-13,04,3
984,2018-05-13,05,6
984,2018-05-13,06,18
984,2018-05-13,07,21
984,2018-05-13,08,19
984,2018-05-13,09,16
984,2018-05-13,10,25
984,2018-05-13,11,14
984,2018-05-13,12,23
984,2018-05-13,13,15
984,2018-05-13,14,10
984,2018-05-13,15,16
984,2018-05-13,16,18
984,2018-05-13,17,15
984,2018-05-13,18,15
984,2018-05-13,19,21
984,2018-05-13,20,11
984,2018-05-14,04,3
984,2018-05-14,05,6
984,2018-05-14,06,10
984,2018-05-14,07,16
984,2018-05-14,08,10
984,2018-05-14,09,18
984,2018-05-14,10,16
984,2018-05-14,11,17
984,2018-05-14,12,15
984,2018-05-14,13,15
984,2018-05-14,14,11
984,2018-05-14,15,8
984,2018-05-14,16,15
984,2018-05-14,17,4
984,2018-05-14,18,14
984,2018-05-14,19,30
984,2018-05-14,20,14
984,2018-05-15,04,1
984,2018-05-15,05,2
984,2018-05-15,06,5
984,2018-05-15,07,13
984,2018-05-15,08,24
984,2018-05-15,09,15
984,2018-05-15,10,20
984,2018-05-15,11,13
984,2018-05-15,12,13
984,2018-05-15,13,15
984,2018-05-15,14,17
984,2018-05-15,15,15
984,2018-05-15,16,15
984,2018-05-15,17,10
984,2018-05-15,18,25
984,2018-05-15,19,12
984,2018-05-15,20,9
984,2018-05-16,04,2
984,2018-05-16,05,5
984,2018-05-16,06,2
984,2018-05-16,07,6
984,2018-05-16,08,20
984,2018-05-16,09,13
984,2018-05-16,10,16
984,2018-05-16,11,11
984,2018-05-16,12,20
984,2018-05-16,13,9
984,2018-05-16,14,16
984,2018-05-16,15,6
984,2018-05-16,16,16
984,2018-05-16,17,14
984,2018-05-16,18,16
984,2018-05-16,19,24
984,2018-05-16,20,15
984,2018-05-17,04,2
984,2018-05-17,05,7
984,2018-05-17,06,9
984,2018-05-17,07,12
984,2018-05-17,08,15
984,2018-05-17,09,17
984,2018-05-17,10,18
984,2018-05-17,11,15
984,2018-05-17,12,16
984,2018-05-17,13,11
984,2018-05-17,14,13
984,2018-05-17,15,15
984,2018-05-17,16,19
984,2018-05-17,17,23
984,2018-05-17,18,21
984,2018-05-17,19,16
984,2018-05-17,20,5
984,2018-05-18,04,2
984,2018-05-18,05,5
984,2018-05-18,06,12
984,2018-05-18,07,18
984,2018-05-18,08,18
984,2018-05-18,09,16
984,2018-05-18,10,9
984,2018-05-18,11,12
984,2018-05-18,12,12
984,2018-05-18,13,19
984,2018-05-18,14,16
984,2018-05-18,15,16
984,2018-05-18,16,15
984,2018-05-18,17,16
984,2018-05-18,18,11
984,2018-05-18,19,10
984,2018-05-18,20,11
984,2018-05-19,04,4
984,2018-05-19,05,6
984,2018-05-19,06,11
984,2018-05-19,07,14
984,2018-05-19,08,15
984,2018-05-19,09,17
984,2018-05-19,10,22
984,2018-05-19,11,12
984,2018-05-19,12,23
984,2018-05-19,13,11
984,2018-05-19,14,11
984,2018-05-19,15,21
984,2018-05-19,16,16
984,2018-05-19,17,21
984,2018-05-19,18,8
984,2018-05-19,19,21
984,2018-05-19,20,11
984,2018-05-20,04,3
984,2018-05-20,05,2
984,2018-05-20,06,10
984,2018-05-20,07,21
984,2018-05-20,08,18
984,2018-05-20,09,21
984,2018-05-20,10,11
984,2018-05-20,11,21
984,2018-05-20,12,13
984,2018-05-20,13,17
984,2018-05-20,14,15
984,2018-05-20,15,16
984,2018-05-20,16,15
984,2018-05-20,17,17
984,2018-05-20,18,17
984,2018-05-20,19,11
984,2018-05-20,20,19
984,2018-05-21,04,2
984,2018-05-21,05,9
984,2018-05-21,06,3
984,2018-05-21,07,12
984,2018-05-21,08,11
984,2018-05-21,09,21
984,2018-05-21,10,14
984,2018-05-21,11,15
984,2018-05-21,12,13
984,2018-05-21,13,16
984,2018-05-21,14,33
984,2018-05-21,15,23
984,2018-05-21,16,12
984,2018-05-21,17,36
984,2018-05-21,18,16
984,2018-05-21,19,22
984,2018-05-21,20,16
984,2018-05-22,04,1
984,2018-05-22,05,3
984,2018-05-22,06,9
984,2018-05-22,07,13
984,2018-05-22,08,22
984,2018-05-22,09,23
984,2018-05-22,10,12
984,2018-05-22,11,18
984,2018-05-22,12,17
984,2018-05-22,13,20
984,2018-05-22,14,10
984,2018-05-22,15,12
984,2018-05-22,16,13
984,2018-05-22,17,7
984,2018-05-22,18,17
984,2018-05-22,19,17
984,2018-05-22,20,13
984,2018-05-23,05,6
984,2018-05-23,06,12
984,2018-05-23,07,17
984,2018-05-23,08,15
984,2018-05-23,09,19
984,2018-05-23,10,20
984,2018-05-23,11,16
984,2018-05-23,12,24
984,2018-05-23,13,11
984,2018-05-23,14,17
984,2018-05-23,15,15
984,2018-05-23,16,18
984,2018-05-23,17,20
984,2018-05-23,18,14
984,2018-05-23,19,9
984,2018-05-23,20,7
984,2018-05-24,04,2
984,2018-05-24,05,1
984,2018-05-24,06,9
984,2018-05-24,07,12
984,2018-05-24,08,11
984,2018-05-24,09,15
984,2018-05-24,10,20
984,2018-05-24,11,18
984,2018-05-24,12,11
984,2018-05-24,13,9
984,2018-05-24,14,16
984,2018-05-24,15,13
984,2018-05-24,16,16
984,2018-05-24,17,22
984,2018-05-24,18,19
984,2018-05-24,19,14
984,2018-05-24,20,9
984,2018-05-25,05,6
984,2018-05-25,06,11
984,2018-05-25,07,14
984,2018-05-25,08,14
984,2018-05-25,09,12
984,2018-05-25,10,7
984,2018-05-25,11,16
984,2018-05-25,12,15
984,2018-05-25,13,15
984,2018-05-25,14,21
984,2018-05-25,15,11
984,2018-05-25,16,19
984,2018-05-25,17,13
984,2018-05-25,18,21
984,2018-05-25,19,11
984,2018-05-25,20,12
984,2018-05-26,05,4
984,2018-05-26,06,13
984,2018-05-26,07,14
984,2018-05-26,08,19
984,2018-05-26,09,25
984,2018-05-26,10,22
984,2018-05-26,11,16
984,2018-05-26,12,14
984,2018-05-26,13,23
984,2018-05-26,14,22
984,2018-05-26,15,20
984,2018-05-26,16,10
984,2018-05-26,17,12
984,2018-05-26,18,14
984,2018-05-26,19,12
984,2018-05-26,20,5
984,2018-05-27,04,1
984,2018-05-27,05,1
984,2018-05-27,06,18
984,2018-05-27,07,13
984,2018-05-27,08,18
984,2018-05-27,09,11
984,2018-05-27,10,13
984,2018-05-27,11,9
984,2018-05-27,12,12
984,2018-05-27,13,22
984,2018-05-27,14,19
984,2018-05-27,15,19
984,2018-05-27,16,25
984,2018-05-27,17,20
984,2018-05-27,18,19
984,2018-05-27,19,10
984,2018-05-27,20,20
984,2018-05-28,04,1
984,2018-05-28,05,2
984,2018-05-28,06,12
984,2018-05-28,07,12
984,2018-05-28,08,12
984,2018-05-28,09,22
984,2018-05-28,10,19
984,2018-05-28,11,19
984,2018-05-28,12,7
984,2018-05-28,13,19
984,2018-05-28,14,16
984,2018-05-28,15,13
984,2018-05-28,16,17
984,2018-05-28,17,20
984,2018-05-28,18,12
984,2018-05-28,19,16
984,2018-05-28,20,16
984,2018-05-29,04,1
984,2018-05-29,05,4
984,2018-05-29,06,19
984,2018-05-29,07,15
984,2018-05-29,08,16
984,2018-05-29,09,18
984,2018-05-29,10,19
984,2018-05-29,11,21
984,2018-05-29,12,12
984,2018-05-29,13,14
984,2018-05-29,14,13
984,2018-05-29,15,14
984,2018-05-29,16,11
984,2018-05-29,17,20
984,2018-05-29,18,16
984,2018-05-29,19,16
984,2018-05-29,20,7
984,2018-05-30,05,16
984,2018-05-30,06,5
984,2018-05-30,07,11
984,2018-05-30,08,21
984,2018-05-30,09,20
984,2018-05-30,10,9
984,2018-05-30,11,12
984,2018-05-30,12,13
984,2018-05-30,13,14
984,2018-05-30,14,26
984,2018-05-30,15,10
984,2018-05-30,16,12
984,2018-05-30,17,14
984,2018-05-30,18,11
984,2018-05-30,19,11
984,2018-05-30,20,6
984,2018-05-31,05,2
984,2018-05-31,06,6
984,2018-05-31,07,5
984,2018-05-31,08,12
984,2018-05-31,09,13
984,2018-05-31,10,19
984,2018-05-31,11,12
984,2018-05-31,12,10
984,2018-05-31,13,11
984,2018-05-31,14,15
984,2018-05-31,15,11
984,2018-05-31,16,17
984,2018-05-31,17,6
984,2018-05-31,18,14
984,2018-05-31,19,11
984,2018-05-31,20,11
984,2018-06-01,04,1
984,2018-06-01,05,7
984,2018-06-01,06,10
984,2018-06-01,07,12
984,2018-06-01,08,10
984,2018-06-01,09,10
984,2018-06-01,10,20
984,2018-06-01,11,15
984,2018-06-01,12,14
984,2018-06-01,13,18
984,2018-06-01,14,13
984,2018-06-01,15,10
984,2018-06-01,16,19
984,2018-06-01,17,14
984,2018-06-01,18,11
984,2018-06-01,19,14
984,2018-06-01,20,13
984,2018-06-02,04,2
984,2018-06-02,05,3
984,2018-06-02,06,11
984,2018-06-02,07,7
984,2018-06-02,08,20
984,2018-06-02,09,18
984,2018-06-02,10,19
984,2018-06-02,11,16
984,2018-06-02,12,12
984,2018-06-02,13,17
984,2018-06-02,14,17
984,2018-06-02,15,19
984,2018-06-02,16,9
984,2018-06-02,17,11
984,2018-06-02,18,14
984,2018-06-02,19,17
984,2018-06-02,20,6
984,2018-06-03,04,3
984,2018-06-03,05,2
984,2018-06-03,06,11
984,2018-06-03,07,17
984,2018-06-03,08,11
984,2018-06-03,09,17
984,2018-06-03,10,6
984,2018-06-03,11,11
984,2018-06-03,12,17
984,2018-06-03,13,9
984,2018-06-03,14,11
984,2018-06-03,15,9
984,2018-06-03,16,17
984,2018-06-03,17,15
984,2018-06-03,18,28
984,2018-06-03,19,10
984,2018-06-03,20,10
984,2018-06-04,05,7
984,2018-06-04,06,11
984,2018-06-04,07,14
984,2018-06-04,08,9
984,2018-06-04,09,11
984,2018-06-04,10,7
984,2018-06-04,11,12
984,2018-06-04,12,11
984,2018-06-04,13,8
984,2018-06-04,14,22
984,2018-06-04,15,12
984,2018-06-04,16,16
984,2018-06-04,17,13
984,2018-06-04,18,26
984,2018-06-04,19,19
984,2018-06-04,20,8
984,2018-06-05,04,4
984,2018-06-05,05,7
984,2018-06-05,06,8
984,2018-06-05,07,15
984,2018-06-05,08,14
984,2018-06-05,09,11
984,2018-06-05,10,23
984,2018-06-05,11,16
984,2018-06-05,12,18
984,2018-06-05,13,10
984,2018-06-05,14,14
984,2018-06-05,15,11
984,2018-06-05,16,13
984,2018-06-05,17,15
984,2018-06-05,18,14
984,2018-06-05,19,13
984,2018-06-05,20,7
984,2018-06-06,04,1
984,2018-06-06,05,3
984,2018-06-06,06,11
984,2018-06-06,07,10
984,2018-06-06,08,17
984,2018-06-06,09,12
984,2018-06-06,10,7
984,2018-06-06,11,15
984,2018-06-06,12,15
984,2018-06-06,13,23
984,2018-06-06,14,13
984,2018-06-06,15,17
984,2018-06-06,16,7
984,2018-06-06,17,14
984,2018-06-06,18,21
984,2018-06-06,19,8
984,2018-06-06,20,7
984,2018-06-07,04,1
984,2018-06-07,05,6
984,2018-06-07,06,7
984,2018-06-07,07,11
984,2018-06-07,08,12
984,2018-06-07,09,17
984,2018-06-07,10,9
984,2018-06-07,11,18
984,2018-06-07,12,22
984,2018-06-07,13,15
984,2018-06-07,14,8
984,2018-06-07,15,11
984,2018-06-07,16,12
984,2018-06-07,17,13
984,2018-06-07,18,27
984,2018-06-07,19,11
984,2018-06-07,20,14
984,2018-06-08,04,4
984,2018-06-08,05,5
984,2018-06-08,06,6
984,2018-06-08,07,9
984,2018-06-08,08,12
984,2018-06-08,09,16
984,2018-06-08,10,12
984,2018-06-08,11,16
984,2018-06-08,12,11
984,2018-06-08,13,12
984,2018-06-08,14,9
984,2018-06-08,15,18
984,2018-06-08,16,17
984,2018-06-08,17,22
984,2018-06-08,18,15
984,2018-06-08,19,8
984,2018-06-08,20,11
994,2018-05-03,04,1
994,2018-05-03,05,2
994,2018-05-03,06,6
994,2018-05-03,07,10
994,2018-05-03,08,12
994,2018-05-03,09,10
994,2018-05-03,10,9
994,2018-05-03,11,13
994,2018-05-03,12,12
994,2018-05-03,13,12
994,2018-05-03,14,12
994,2018-05-03,15,9
994,2018-05-03,16,17
994,2018-05-03,17,12
994,2018-05-03,18,15
994,2018-05-03,19,16
994,2018-05-03,20,9
994,2018-05-04,05,2
994,2018-05-04,06,3
994,2018-05-04,07,7
994,2018-05-04,08,14
994,2018-05-04,09,16
994,2018-05-04,10,10
994,2018-05-04,11,14
994,2018-05-04,12,12
994,2018-05-04,13,7
994,2018-05-04,14,19
994,2018-05-04,15,12
994,2018-05-04,16,17
994,2018-05-04,17,15
994,2018-05-04,18,31
994,2018-05-04,19,23
994,2018-05-04,20,10
994,2018-05-05,04,4
994,2018-05-05,05,1
994,2018-05-05,06,7
994,2018-05-05,07,9
994,2018-05-05,08,7
994,2018-05-05,09,10
994,2018-05-05,10,14
994,2018-05-05,11,17
994,2018-05-05,12,17
994,2018-05-05,13,5
994,2018-05-05,14,13
994,2018-05-05,15,16
994,2018-05-05,16,25
994,2018-05-05,17,12
994,2018-05-05,18,20
994,2018-05-05,19,19
994,2018-05-05,20,5
994,2018-05-06,06,5
994,2018-05-06,07,14
994,2018-05-06,08,13
994,2018-05-06,09,14
994,2018-05-06,10,24
994,2018-05-06,11,25
994,2018-05-06,12,13
994,2018-05-06,13,32
994,2018-05-06,14,20
994,2018-05-06,15,20
994,2018-05-06,16,23
994,2018-05-06,17,16
994,2018-05-06,18,23
994,2018-05-06,19,21
994,2018-05-06,20,3
994,2018-05-07,04,3
994,2018-05-07,05,2
994,2018-05-07,06,6
994,2018-05-07,07,8
994,2018-05-07,08,8
994,2018-05-07,09,14
994,2018-05-07,10,14
994,2018-05-07,11,18
994,2018-05-07,12,18
994,2018-05-07,13,24
994,2018-05-07,14,14
994,2018-05-07,15,20
994,2018-05-07,16,22
994,2018-05-07,17,11
994,2018-05-07,18,13
994,2018-05-07,19,22
994,2018-05-07,20,5
994,2018-05-08,04,1
994,2018-05-08,05,3
994,2018-05-08,06,10
994,2018-05-08,07,9
994,2018-05-08,08,11
994,2018-05-08,09,23
994,2018-05-08,10,15
994,2018-05-08,11,15
994,2018-05-08,12,10
994,2018-05-08,13,14
994,2018-05-08,14,5
994,2018-05-08,15,13
994,2018-05-08,16,24
994,2018-05-08,17,13
994,2018-05-08,18,22
994,2018-05-08,19,13
994,2018-05-08,20,11
994,2018-05-09,04,2
994,2018-05-09,05,1
994,2018-05-09,06,3
994,2018-05-09,07,7
994,2018-05-09,08,12
994,2018-05-09,09,13
994,2018-05-09,10,20
994,2018-05-09,11,13
994,2018-05-09,12,11
994,2018-05-09,13,12
994,2018-05-09,14,10
994,2018-05-09,15,30
994,2018-05-09,16,18
994,2018-05-09,17,12
994,2018-05-09,18,15
994,2018-05-09,19,16
994,2018-05-09,20,6
994,2018-05-10,04,2
994,2018-05-10,05,4
994,2018-05-10,06,4
994,2018-05-10,07,7
994,2018-05-10,08,10
994,2018-05-10,09,17
994,2018-05-10,10,9
994,2018-05-10,11,16
994,2018-05-10,12,12
994,2018-05-10,13,24
994,2018-05-10,14,15
994,2018-05-10,15,9
994,2018-05-10,16,17
994,2018-05-10,17,22
994,2018-05-10,18,39
994,2018-05-10,19,16
994,2018-05-10,20,3
994,2018-05-11,04,3
994,2018-05-11,05,8
994,2018-05-11,06,6
994,2018-05-11,07,11
994,2018-05-11,08,16
994,2018-05-11,09,11
994,2018-05-11,10,18
994,2018-05-11,11,8
994,2018-05-11,12,9
994,2018-05-11,13,18
994,2018-05-11,14,16
994,2018-05-11,15,31
994,2018-05-11,16,13
994,2018-05-11,17,18
994,2018-05-11,18,33
994,2018-05-11,19,27
994,2018-05-11,20,3
994,2018-05-12,04,1
994,2018-05-12,05,2
994,2018-05-12,06,5
994,2018-05-12,07,3
994,2018-05-12,08,10
994,2018-05-12,09,20
994,2018-05-12,10,13
994,2018-05-12,11,14
994,2018-05-12,12,6
994,2018-05-12,13,15
994,2018-05-12,14,15
994,2018-05-12,15,8
994,2018-05-12,16,15
994,2018-05-12,17,16
994,2018-05-12,18,22
994,2018-05-12,19,17
994,2018-05-12,20,10
994,2018-05-13,04,2
994,2018-05-13,05,2
994,2018-05-13,06,4
994,2018-05-13,07,19
994,2018-05-13,08,9
994,2018-05-13,09,10
994,2018-05-13,10,17
994,2018-05-13,11,20
994,2018-05-13,12,18
994,2018-05-13,13,11
994,2018-05-13,14,17
994,2018-05-13,15,13
994,2018-05-13,16,23
994,2018-05-13,17,10
994,2018-05-13,18,21
994,2018-05-13,19,31
994,2018-05-13,20,15
994,2018-05-14,04,1
994,2018-05-14,05,5
994,2018-05-14,06,4
994,2018-05-14,07,6
994,2018-05-14,08,11
994,2018-05-14,09,11
994,2018-05-14,10,19
994,2018-05-14,11,12
994,2018-05-14,12,10
994,2018-05-14,13,10
994,2018-05-14,14,12
994,2018-05-14,15,16
994,2018-05-14,16,16
994,2018-05-14,17,11
994,2018-05-14,18,18
994,2018-05-14,19,16
994,2018-05-14,20,9
994,2018-05-15,05,1
994,2018-05-15,06,7
994,2018-05-15,07,9
994,2018-05-15,08,8
994,2018-05-15,09,14
994,2018-05-15,10,27
994,2018-05-15,11,16
994,2018-05-15,12,16
994,2018-05-15,13,21
994,2018-05-15,14,25
994,2018-05-15,15,10
994,2018-05-15,16,18
994,2018-05-15,17,17
994,2018-05-15,18,11
994,2018-05-15,19,20
994,2018-05-15,20,8
994,2018-05-16,05,1
994,2018-05-16,06,6
994,2018-05-16,07,9
994,2018-05-16,08,14
994,2018-05-16,09,18
994,2018-05-16,10,18
994,2018-05-16,11,11
994,2018-05-16,12,13
994,2018-05-16,13,12
994,2018-05-16,14,11
994,2018-05-16,15,23
994,2018-05-16,16,16
994,2018-05-16,17,20
994,2018-05-16,18,15
994,2018-05-16,19,24
994,2018-05-16,20,7
994,2018-05-17,05,8
994,2018-05-17,06,5
994,2018-05-17,07,10
994,2018-05-17,08,15
994,2018-05-17,09,6
994,2018-05-17,10,13
994,2018-05-17,11,12
994,2018-05-17,12,7
994,2018-05-17,13,19
994,2018-05-17,14,6
994,2018-05-17,15,16
994,2018-05-17,16,19
994,2018-05-17,17,17
994,2018-05-17,18,19
994,2018-05-17,19,25
994,2018-05-17,20,7
994,2018-05-18,05,1
994,2018-05-18,06,7
994,2018-05-18,07,8
994,2018-05-18,08,12
994,2018-05-18,09,13
994,2018-05-18,10,14
994,2018-05-18,11,10
994,2018-05-18,12,10
994,2018-05-18,13,22
994,2018-05-18,14,12
994,2018-05-18,15,16
994,2018-05-18,16,21
994,2018-05-18,17,29
994,2018-05-18,18,24
994,2018-05-18,19,21
994,2018-05-18,20,11
994,2018-05-19,05,4
994,2018-05-19,06,5
994,2018-05-19,07,12
994,2018-05-19,08,14
994,2018-05-19,09,13
994,2018-05-19,10,13
994,2018-05-19,11,26
994,2018-05-19,12,12
994,2018-05-19,13,20
994,2018-05-19,14,10
994,2018-05-19,15,21
994,2018-05-19,16,19
994,2018-05-19,17,20
994,2018-05-19,18,23
994,2018-05-19,19,32
994,2018-05-19,20,4
994,2018-05-20,04,1
994,2018-05-20,05,8
994,2018-05-20,06,11
994,2018-05-20,07,9
994,2018-05-20,08,21
994,2018-05-20,09,12
994,2018-05-20,10,16
994,2018-05-20,11,23
994,2018-05-20,12,19
994,2018-05-20,13,11
994,2018-05-20,14,12
994,2018-05-20,15,11
994,2018-05-20,16,17
994,2018-05-20,17,17
994,2018-05-20,18,30
994,2018-05-20,19,25
994,2018-05-20,20,10
994,2018-05-21,04,1
994,2018-05-21,05,5
994,2018-05-21,06,5
994,2018-05-21,07,8
994,2018-05-21,08,6
994,2018-05-21,09,18
994,2018-05-21,10,11
994,2018-05-21,11,8
994,2018-05-21,12,17
994,2018-05-21,13,18
994,2018-05-21,14,20
994,2018-05-21,15,23
994,2018-05-21,16,16
994,2018-05-21,17,19
994,2018-05-21,18,15
994,2018-05-21,19,20
994,2018-05-21,20,10
994,2018-05-22,04,1
994,2018-05-22,05,5
994,2018-05-22,06,4
994,2018-05-22,07,10
994,2018-05-22,08,13
994,2018-05-22,09,13
994,2018-05-22,10,26
994,2018-05-22,11,10
994,2018-05-22,12,16
994,2018-05-22,13,12
994,2018-05-22,14,17
994,2018-05-22,15,14
994,2018-05-22,16,15
994,2018-05-22,17,14
994,2018-05-22,18,14
994,2018-05-22,19,23
994,2018-05-22,20,7
994,2018-05-23,05,5
994,2018-05-23,06,6
994,2018-05-23,07,7
994,2018-05-23,08,12
994,2018-05-23,09,20
994,2018-05-23,10,20
994,2018-05-23,11,18
994,2018-05-23,12,12
994,2018-05-23,13,12
994,2018-05-23,14,17
994,2018-05-23,15,22
994,2018-05-23,16,23
994,2018-05-23,17,12
994,2018-05-23,18,13
994,2018-05-23,19,27
994,2018-05-23,20,14
994,2018-05-24,04,1
994,2018-05-24,05,3
994,2018-05-24,06,6
994,2018-05-24,07,6
994,2018-05-24,08,9
994,2018-05-24,09,9
994,2018-05-24,10,11
994,2018-05-24,11,6
994,2018-05-24,12,10
994,2018-05-24,13,18
994,2018-05-24,14,20
994,2018-05-24,15,21
994,2018-05-24,16,15
994,2018-05-24,17,24
994,2018-05-24,18,18
994,2018-05-24,19,31
994,2018-05-24,20,11
994,2018-05-25,05,2
994,2018-05-25,06,4
994,2018-05-25,07,10
994,2018-05-25,08,22
994,2018-05-25,09,11
994,2018-05-25,10,8
994,2018-05-25,11,26
994,2018-05-25,12,15
994,2018-05-25,13,13
994,2018-05-25,14,9
994,2018-05-25,15,16
994,2018-05-25,16,13
994,2018-05-25,17,16
994,2018-05-25,18,15
994,2018-05-25,19,28
994,2018-05-25,20,6
994,2018-05-26,05,6
994,2018-05-26,06,8
994,2018-05-26,07,8
994,2018-05-26,08,13
994,2018-05-26,09,20
994,2018-05-26,10,13
994,2018-05-26,11,13
994,2018-05-26,12,21
994,2018-05-26,13,15
994,2018-05-26,14,17
994,2018-05-26,15,28
994,2018-05-26,16,11
994,2018-05-26,17,18
994,2018-05-26,18,15
994,2018-05-26,19,20
994,2018-05-26,20,7
994,2018-05-27,04,1
994,2018-05-27,05,3
994,2018-05-27,06,4
994,2018-05-27,07,6
994,2018-05-27,08,16
994,2018-05-27,09,12
994,2018-05-27,10,11
994,2018-05-27,11,10
994,2018-05-27,12,15
994,2018-05-27,13,13
994,2018-05-27,14,15
994,2018-05-27,15,12
994,2018-05-27,16,17
994,2018-05-27,17,14
994,2018-05-27,18,22
994,2018-05-27,19,18
994,2018-05-27,20,19
994,2018-05-28,05,4
994,2018-05-28,06,10
994,2018-05-28,07,10
994,2018-05-28,08,8
994,2018-05-28,09,16
994,2018-05-28,10,15
994,2018-05-28,11,22
994,2018-05-28,12,16
994,2018-05-28,13,9
994,2018-05-28,14,15
994,2018-05-28,15,23
994,2018-05-28,16,19
994,2018-05-28,17,12
994,2018-05-28,18,20
994,2018-05-28,19,25
994,2018-05-28,20,10
994,2018-05-29,05,5
994,2018-05-29,06,8
994,2018-05-29,07,8
994,2018-05-29,08,17
994,2018-05-29,09,20
994,2018-05-29,10,12
994,2018-05-29,11,23
994,2018-05-29,12,14
994,2018-05-29,13,16
994,2018-05-29,14,7
994,2018-05-29,15,7
994,2018-05-29,16,25
994,2018-05-29,17,13
994,2018-05-29,18,17
994,2018-05-29,19,13
994,2018-05-29,20,2
994,2018-05-30,05,1
994,2018-05-30,06,5
994,2018-05-30,07,11
994,2018-05-30,08,10
994,2018-05-30,09,12
994,2018-05-30,10,17
994,2018-05-30,11,7
994,2018-05-30,12,14
994,2018-05-30,13,12
994,2018-05-30,14,15
994,2018-05-30,15,6
994,2018-05-30,16,8
994,2018-05-30,17,20
994,2018-05-30,18,24
994,2018-05-30,19,24
994,2018-05-30,20,12
994,2018-05-31,05,3
994,2018-05-31,06,3
994,2018-05-31,07,2
994,2018-05-31,08,13
994,2018-05-31,09,15
994,2018-05-31,10,12
994,2018-05-31,11,13
994,2018-05-31,12,12
994,2018-05-31,13,11
994,2018-05-31,14,8
994,2018-05-31,15,13
994,2018-05-31,16,14
994,2018-05-31,17,18
994,2018-05-31,18,25
994,2018-05-31,19,23
994,2018-05-31,20,4
994,2018-06-01,04,2
994,2018-06-01,06,7
994,2018-06-01,07,3
994,2018-06-01,08,13
994,2018-06-01,09,15
994,2018-06-01,10,10
994,2018-06-01,11,16
994,2018-06-01,12,9
994,2018-06-01,13,18
994,2018-06-01,14,12
994,2018-06-01,15,19
994,2018-06-01,16,15
994,2018-06-01,17,23
994,2018-06-01,18,22
994,2018-06-01,19,31
994,2018-06-01,20,12
994,2018-06-02,04,3
994,2018-06-02,05,3
994,2018-06-02,06,11
994,2018-06-02,07,17
994,2018-06-02,08,12
994,2018-06-02,09,11
994,2018-06-02,10,18
994,2018-06-02,11,17
994,2018-06-02,12,20
994,2018-06-02,13,15
994,2018-06-02,14,11
994,2018-06-02,15,17
994,2018-06-02,16,22
994,2018-06-02,17,19
994,2018-06-02,18,11
994,2018-06-02,19,19
994,2018-06-02,20,5
994,2018-06-03,04,1
994,2018-06-03,05,2
994,2018-06-03,06,7
994,2018-06-03,07,11
994,2018-06-03,08,12
994,2018-06-03,09,7
994,2018-06-03,10,15
994,2018-06-03,11,13
994,2018-06-03,12,14
994,2018-06-03,13,14
994,2018-06-03,14,9
994,2018-06-03,15,6
994,2018-06-03,16,16
994,2018-06-03,17,13
994,2018-06-03,18,27
994,2018-06-03,19,23
994,2018-06-03,20,14
994,2018-06-04,04,1
994,2018-06-04,05,4
994,2018-06-04,06,4
994,2018-06-04,07,11
994,2018-06-04,08,10
994,2018-06-04,09,11
994,2018-06-04,10,14
994,2018-06-04,11,9
994,2018-06-04,12,19
994,2018-06-04,13,8
994,2018-06-04,14,18
994,2018-06-04,15,9
994,2018-06-04,16,22
994,2018-06-04,17,11
994,2018-06-04,18,13
994,2018-06-04,19,14
994,2018-06-04,20,8
994,2018-06-05,04,3
994,2018-06-05,05,1
994,2018-06-05,06,1
994,2018-06-05,07,12
994,2018-06-05,08,8
994,2018-06-05,09,15
994,2018-06-05,10,18
994,2018-06-05,11,14
994,2018-06-05,12,16
994,2018-06-05,13,13
994,2018-06-05,14,17
994,2018-06-05,15,16
994,2018-06-05,16,26
994,2018-06-05,17,19
994,2018-06-05,18,27
994,2018-06-05,19,28
994,2018-06-05,20,5
994,2018-06-06,05,1
994,2018-06-06,06,4
994,2018-06-06,07,11
994,2018-06-06,08,15
994,2018-06-06,09,16
994,2018-06-06,10,21
994,2018-06-06,11,20
994,2018-06-06,12,18
994,2018-06-06,13,19
994,2018-06-06,14,13
994,2018-06-06,15,18
994,2018-06-06,16,19
994,2018-06-06,17,29
994,2018-06-06,18,22
994,2018-06-06,19,15
994,2018-06-06,20,7
994,2018-06-07,04,1
994,2018-06-07,05,1
994,2018-06-07,06,6
994,2018-06-07,07,9
994,2018-06-07,08,11
994,2018-06-07,09,14
994,2018-06-07,10,13
994,2018-06-07,11,18
994,2018-06-07,12,10
994,2018-06-07,13,13
994,2018-06-07,14,6
994,2018-06-07,15,13
994,2018-06-07,16,24
994,2018-06-07,17,21
994,2018-06-07,18,25
994,2018-06-07,19,24
994,2018-06-07,20,6
994,2018-06-08,04,1
994,2018-06-08,05,5
994,2018-06-08,06,7
994,2018-06-08,07,14
994,2018-06-08,08,8
994,2018-06-08,09,12
994,2018-06-08,10,12
994,2018-06-08,11,8
994,2018-06-08,12,16
994,2018-06-08,13,12
994,2018-06-08,14,11
994,2018-06-08,15,12
994,2018-06-08,16,18
994,2018-06-08,17,24
994,2018-06-08,18,32
994,2018-06-08,19,23
994,2018-06-08,20,7
999,2018-05-03,04,6
999,2018-05-03,05,6
999,2018-05-03,06,14
999,2018-05-03,07,20
999,2018-05-03,08,19
999,2018-05-03,09,21
999,2018-05-03,10,17
999,2018-05-03,11,22
